Latitud,Longitud,Ancho Izq,Ancho Der,1=es cabecera/0=no es cambecera ,Velocidad,Dosis S1,Dosis S2,Dosis S3,Dosis S4,Dosis S1 Target,Dosis S2 Target,Hora,Minutos,Segundos,Dosis S3 Target,Dosis S4 Target,Corrimiento Antena X,Corrimiento Antena Y,Corrimiento Antena V,Corrimiento Antena H,Rendimiento Instantaneo Forraje,Acumulador Rendimiento Forraje,Siembra->Semilla Metros/Parcela->Contador [1],Siembra->Semilla Metros/Parcela->Contador [2],Siembra->Semilla Metros/Parcela->Contador [3],Siembra->Semilla Metros/Parcela->Contador [4],Siembra->Semilla Metros/Parcela->Contador [5],Siembra->Semilla Metros/Parcela->Contador [6],Siembra->Semilla Metros/Parcela->Contador [7],Siembra->Semilla Metros/Parcela->Contador [8],Siembra->Semilla Metros/Parcela->Contador [9],Siembra->Semilla Metros/Parcela->Contador [10],Siembra->Semilla Metros/Parcela->Contador [11],Siembra->Semilla Metros/Parcela->Contador [12],Siembra->Semilla Metros/Parcela->Contador [13],Siembra->Semilla Metros/Parcela->Contador [14],Siembra->Semilla Metros/Parcela->Contador [15],Target Siembra,Promedio Siembra,Apertura Sensor Forraje Pulso,Factor Calibracion,
-35.1969116505,-59.9265216659,4.89,4.89,0,6,50,50,0,0,50,50,15,7,54,0,0,0,0,0,0,,,0,4.9,5.8,5.4,5.4,5.4,4.8,5.4,5.4,6,5.4,5.4,5,6.6,5.4,4,5.32,-1,1,
-35.1967878051,-59.9266858868,4.89,4.89,0,6,50,50,0,0,50,50,15,8,24,0,0,0,0,0,0,,,0,4.9,5.8,5.4,5.4,5.4,4.8,5.4,5.4,6,5.4,5.4,5,6.6,5.4,4,5.4,-1,1,
-35.1966652334,-59.9268490998,4.89,4.89,0,6,50,50,0,0,50,50,15,8,24,0,0,0,0,0,0,,,0,4.7,4.7,5.9,4.8,5.3,4.7,4.7,5.3,5.3,5.3,5.3,5.2,5.9,5.2,4,5.4,-1,1,
-35.1965424519,-59.9270125063,4.89,4.89,0,6.1,50,50,0,0,50,50,15,8,54,0,0,0,0,0,0,,,0,4.7,4.7,5.9,4.8,5.3,4.7,4.7,5.3,5.3,5.3,5.3,5.2,5.9,5.2,4,5.11,-1,1,
-35.196418716,-59.9271766545,4.89,4.89,0,5.9,50,50,0,0,50,50,15,8,54,0,0,0,0,0,0,,,0,5.4,6,5.9,4.8,5.1,4.9,5.3,6.6,5.3,5.4,4.8,5.2,5.4,5.4,4,5.4,-1,1,
-35.1962954919,-59.9273393564,4.89,4.89,0,6,50,50,0,0,50,50,15,8,54,0,0,0,0,0,0,,,0,5.4,6,5.9,4.8,5.1,4.9,5.3,6.6,5.3,5.4,4.8,5.2,5.4,5.4,4,5.31,-1,1,
-35.1961710572,-59.9275052349,4.89,4.89,0,6,50,50,0,0,50,50,15,9,25,0,0,0,0,0,0,,,0,5.4,6,5.9,4.8,5.1,4.9,5.3,6.6,5.3,5.4,4.8,5.2,5.4,5.4,4,5.45,-1,1,
-35.1960480972,-59.9276684308,4.89,4.89,0,6,50,50,0,0,50,50,15,9,25,0,0,0,0,0,0,,,0,4.8,5.4,5.4,4.8,5.4,5.4,5.4,5.4,5.9,6,5,5.4,5.4,5.8,4,5.41,-1,1,
-35.1959248148,-59.9278319434,4.89,4.89,0,6,50,50,0,0,50,50,15,9,55,0,0,0,0,0,0,,,0,4.8,5.4,5.4,4.8,5.4,5.4,5.4,5.4,5.9,6,5,5.4,5.4,5.8,4,5.35,-1,1,
-35.1958022495,-59.9279950539,4.89,4.89,0,6,44,44,0,0,44,44,15,9,55,0,0,0,0,0,0,,,0,4.2,4.3,4.2,3.8,4.8,3.7,3.9,3.8,3.8,4.4,3.8,5.4,5.5,4.3,4,4.67,-1,1,
-35.1956797789,-59.9281574306,4.89,4.89,0,5.9,44,44,0,0,44,44,15,9,55,0,0,0,0,0,0,,,0,4.2,4.3,4.2,3.8,4.8,3.7,3.9,3.8,3.8,4.4,3.8,5.4,5.5,4.3,4,4.77,-1,1,
-35.1955563416,-59.9283203277,4.89,4.89,0,5.9,38,38,0,0,38,38,15,10,25,0,0,0,0,0,0,,,0,4.2,4.3,4.2,3.8,4.8,3.7,3.9,3.8,3.8,4.4,3.8,5.4,5.5,4.3,4,4.13,-1,1,
-35.1954323201,-59.9284851493,4.89,4.89,0,5.8,38,38,0,0,38,38,15,10,25,0,0,0,0,0,0,,,0,3.8,4.8,3.8,3.8,4.4,5.1,3.8,4.4,3.8,3.8,3.2,3.9,4.4,3.8,4,4.12,-1,1,
-35.1953097876,-59.9286484001,4.89,4.89,0,5.6,38,38,0,0,38,38,15,10,55,0,0,0,0,0,0,,,0,3.8,4.8,3.8,3.8,4.4,5.1,3.8,4.4,3.8,3.8,3.2,3.9,4.4,3.8,4,4.06,-1,1,
-35.1951869929,-59.9288119721,4.89,4.89,0,5.7,38,38,0,0,38,38,15,10,55,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.27,-1,1,
-35.1950638593,-59.9289746836,4.89,4.89,0,5.8,38,38,0,0,38,38,15,11,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.13,-1,1,
-35.1949941883,-59.9290665735,0.2445,0.2445,0,4.9,38,38,0,0,38,38,15,11,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.44,-1,1,
-35.1949561303,-59.9290839966,0.2445,0.2445,0,5.5,38,38,0,0,38,38,15,11,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08,-1,1,
-35.1949405081,-59.9290811407,0.2445,0.2445,0,5.4,38,38,0,0,38,38,15,11,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1949241946,-59.9290741696,0.2445,0.2445,0,5.4,0,0,0,0,38,38,15,11,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1948926191,-59.929045537,0.2445,0.2445,0,5.4,0,0,0,0,38,38,15,11,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1947654393,-59.9288885027,0.2445,0.2445,0,6.1,0,0,0,0,38,38,15,11,55,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946228518,-59.928751244,0.2445,0.2445,0,6.1,0,0,0,0,38,38,15,11,55,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1945431061,-59.9287021454,0.2445,0.2445,0,6.1,0,0,0,0,38,38,15,11,55,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1944570606,-59.928666705,0.2445,0.2445,0,5.5,0,0,0,0,38,38,15,11,55,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1944495355,-59.9286390524,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,11,55,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.194451679,-59.9286003476,0.2445,0.2445,0,4.7,0,0,0,0,38,38,15,12,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1944762953,-59.9284737555,0.2445,0.2445,0,4.6,0,0,0,0,38,38,15,12,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1945345262,-59.9284039077,0.2445,0.2445,0,4.5,0,0,0,0,38,38,15,12,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1945782912,-59.9283488568,4.89,4.89,0,4.3,0,0,0,0,47,47,15,12,25,0,0,0,0,0,0,,,0,4.2,3.8,3.6,4.2,4.1,3.7,4.2,4.2,4.2,3.7,3.5,4.2,4.2,4.8,4,0,-1,1,
-35.1947016489,-59.9281857477,4.89,4.89,0,6,47,47,0,0,47,47,15,12,55,0,0,0,0,0,0,,,0,4.2,3.8,3.6,4.2,4.1,3.7,4.2,4.2,4.2,3.7,3.5,4.2,4.2,4.8,4,5.15,-1,1,
-35.1948250462,-59.9280214058,4.89,4.89,0,5.9,38,38,0,0,38,38,15,12,55,0,0,0,0,0,0,,,0,4.2,3.8,3.6,4.2,4.1,3.7,4.2,4.2,4.2,3.7,3.5,4.2,4.2,4.8,4,4.09,-1,1,
-35.1949484501,-59.9278573589,4.89,4.89,0,6.1,38,38,0,0,38,38,15,13,25,0,0,0,0,0,0,,,0,4.8,4,4.7,4.1,3.7,4,3.5,3.5,3.5,4.1,4.1,4,4,4.3,4,3.99,-1,1,
-35.1950716464,-59.9276934185,4.89,4.89,0,6.1,38,38,0,0,38,38,15,13,25,0,0,0,0,0,0,,,0,4.8,4,4.7,4.1,3.7,4,3.5,3.5,3.5,4.1,4.1,4,4,4.3,4,4.13,-1,1,
-35.1951959481,-59.9275286882,4.89,4.89,0,5.9,38,38,0,0,38,38,15,13,25,0,0,0,0,0,0,,,0,5.3,5.4,5.4,5.8,4.8,4.8,4.9,5,4.8,5.6,4.8,4.8,4.8,4.8,4,4.3,-1,1,
-35.1953197753,-59.9273642308,4.89,4.89,0,5.9,47,47,0,0,47,47,15,13,55,0,0,0,0,0,0,,,0,5.3,5.4,5.4,5.8,4.8,4.8,4.9,5,4.8,5.6,4.8,4.8,4.8,4.8,4,4.99,-1,1,
-35.1954425518,-59.9272009609,4.89,4.89,0,6,47,47,0,0,47,47,15,13,55,0,0,0,0,0,0,,,0,5.4,5.4,5.4,4.9,4.8,5,5.3,5.4,5.8,4.8,5,6,5.4,5.9,4,4.91,-1,1,
-35.1955673238,-59.9270357073,4.89,4.89,0,6.1,50,50,0,0,50,50,15,14,25,0,0,0,0,0,0,,,0,5.4,5.4,5.4,4.9,4.8,5,5.3,5.4,5.8,4.8,5,6,5.4,5.9,4,5.31,-1,1,
-35.1956907897,-59.9268715536,4.89,4.89,0,6,50,50,0,0,50,50,15,14,25,0,0,0,0,0,0,,,0,5.4,5.4,5.4,4.9,4.8,5,5.3,5.4,5.8,4.8,5,6,5.4,5.9,4,5.41,-1,1,
-35.1958145879,-59.9267072705,4.89,4.89,0,6.2,50,50,0,0,50,50,15,14,25,0,0,0,0,0,0,,,0,5.4,5.3,4.8,5.4,5.4,5.9,4.9,5,5.4,4.8,5.7,6.6,5.3,5,4,5.27,-1,1,
-35.1959368026,-59.926545154,4.89,4.89,0,6,52,52,0,0,52,52,15,14,56,0,0,0,0,0,0,,,0,5.4,5.3,4.8,5.4,5.4,5.9,4.9,5,5.4,4.8,5.7,6.6,5.3,5,4,5.25,-1,1,
-35.1960609755,-59.926380495,4.89,4.89,0,6,52,52,0,0,52,52,15,14,56,0,0,0,0,0,0,,,0,4.9,6.5,5.3,5.3,5.3,5.8,5.9,6.5,6.5,5.5,5.3,4.7,4.9,5.3,4,5.62,-1,1,
-35.1961841003,-59.9262171063,4.89,4.89,0,5.5,52,52,0,0,52,52,15,15,26,0,0,0,0,0,0,,,0,4.9,6.5,5.3,5.3,5.3,5.8,5.9,6.5,6.5,5.5,5.3,4.7,4.9,5.3,4,6.01,-1,1,
-35.1963058931,-59.9260547979,4.89,4.89,0,6.1,50,50,0,0,50,50,15,15,26,0,0,0,0,0,0,,,0,4.9,6.5,5.3,5.3,5.3,5.8,5.9,6.5,6.5,5.5,5.3,4.7,4.9,5.3,4,5.6,-1,1,
-35.1964338048,-59.9258857858,4.89,4.89,0,6.2,50,50,0,0,50,50,15,15,26,0,0,0,0,0,0,,,0,5.3,4.8,5.3,5.3,5.3,5.3,5.2,5.3,5.2,4.7,5.9,5.3,5.3,4.7,4,5.24,-1,1,
-35.1965558297,-59.9257235326,4.89,4.89,0,6.1,50,50,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,5.3,4.8,5.3,5.3,5.3,5.3,5.2,5.3,5.2,4.7,5.9,5.3,5.3,4.7,4,5.21,-1,1,
-35.1966778929,-59.9255614122,4.89,4.89,0,5.4,50,50,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.96,-1,1,
-35.1966908458,-59.9255440891,0,4.89,0,5.1,50,50,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.63,-1,1,
-35.1966933835,-59.9255404814,0.2445,0.2445,0,5.1,50,50,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.63,-1,1,
-35.1967195438,-59.9254634795,0.2445,0.2445,0,5.2,50,50,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1967398636,-59.9254477638,0.2445,0.2445,0,5.7,0,0,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1967648361,-59.9254448942,0.2445,0.2445,0,5.8,0,0,0,0,50,50,15,15,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.196788407,-59.9254547565,0.2445,0.2445,0,5.7,0,0,0,0,50,50,15,16,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968090155,-59.9254775587,0.2445,0.2445,0,5.1,0,0,0,0,44,44,15,16,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968196082,-59.9255128226,0.2445,0.2445,0,5.2,0,0,0,0,44,44,15,16,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968163893,-59.9255497636,0.2445,0.2445,0,5.2,0,0,0,0,44,44,15,16,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1968013264,-59.9255812829,0.2445,0.2445,0,5.3,0,0,0,0,50,50,15,16,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1967673238,-59.9256090672,0.2445,0.2445,0,4.4,0,0,0,0,50,50,15,16,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1966829277,-59.9257119596,0.2445,0.2445,0,5,0,0,0,0,50,50,15,16,26,0,0,0,0,0,0,,,0,6.2,5.4,6.6,6,5.5,4.9,5.4,5.1,5.4,5.4,5.6,6,5.4,6,4,0,-1,1,
-35.1966708085,-59.9257286983,4.89,0,0,4.9,0,0,0,0,50,50,15,16,26,0,0,0,0,0,0,,,0,6.2,5.4,6.6,6,5.5,4.9,5.4,5.1,5.4,5.4,5.6,6,5.4,6,4,0,-1,1,
-35.1966684069,-59.9257318745,4.89,4.89,0,4.8,0,0,0,0,50,50,15,16,26,0,0,0,0,0,0,,,0,6.2,5.4,6.6,6,5.5,4.9,5.4,5.1,5.4,5.4,5.6,6,5.4,6,4,0.59,-1,1,
-35.1965450622,-59.9258961722,4.89,4.89,0,6,50,50,0,0,50,50,15,16,56,0,0,0,0,0,0,,,0,6.2,5.4,6.6,6,5.5,4.9,5.4,5.1,5.4,5.4,5.6,6,5.4,6,4,5.83,-1,1,
-35.1964215845,-59.9260597637,4.89,4.89,0,6,50,50,0,0,50,50,15,16,56,0,0,0,0,0,0,,,0,6.2,6,5.4,5.4,6,5.4,5.4,5.4,4.8,5.4,6,5.2,4.8,5.4,4,5.35,-1,1,
-35.1962982001,-59.9262236869,4.89,4.89,0,5.9,50,50,0,0,50,50,15,17,26,0,0,0,0,0,0,,,0,6.2,6,5.4,5.4,6,5.4,5.4,5.4,4.8,5.4,6,5.2,4.8,5.4,4,5.42,-1,1,
-35.196175536,-59.9263871127,4.89,4.89,0,6,52,52,0,0,52,52,15,17,26,0,0,0,0,0,0,,,0,6.2,6,5.4,5.4,6,5.4,5.4,5.4,4.8,5.4,6,5.2,4.8,5.4,4,5.53,-1,1,
-35.1960518351,-59.9265499704,4.89,4.89,0,6,52,52,0,0,52,52,15,17,26,0,0,0,0,0,0,,,0,5.4,6,4.8,5.4,5.4,5.4,4.8,5.4,5.4,5.5,5.4,4.8,4.8,6,4,5.86,-1,1,
-35.1959298629,-59.9267124898,4.89,4.89,0,6,50,50,0,0,50,50,15,17,56,0,0,0,0,0,0,,,0,5.4,6,4.8,5.4,5.4,5.4,4.8,5.4,5.4,5.5,5.4,4.8,4.8,6,4,5.52,-1,1,
-35.1958065097,-59.926876982,4.89,4.89,0,6,50,50,0,0,50,50,15,17,56,0,0,0,0,0,0,,,0,5.4,6,4.8,5.4,5.4,5.4,4.8,5.4,5.4,5.5,5.4,4.8,4.8,6,4,5.3,-1,1,
-35.1956832078,-59.92704017,4.89,4.89,0,6,44,52.2,0,0,44,44,15,18,26,0,0,0,0,0,0,,,0,6,4.8,4.8,4.8,4.3,4.9,4.8,4.3,5.4,4.9,4.8,5,4.9,5.4,4,5.49,-1,1,
-35.1955609774,-59.9272027655,4.89,4.89,0,6,50,50,0,0,50,50,15,18,26,0,0,0,0,0,0,,,0,6,4.8,4.8,4.8,4.3,4.9,4.8,4.3,5.4,4.9,4.8,5,4.9,5.4,4,5.06,-1,1,
-35.1954372553,-59.9273662895,4.89,4.89,0,6,47,47,0,0,47,47,15,18,26,0,0,0,0,0,0,,,0,4.8,3.7,4.2,4.2,3.7,3.6,4.2,3.8,4.3,4.3,4.3,3.7,3.7,4.8,4,5.18,-1,1,
-35.1953139246,-59.9275311088,4.89,4.89,0,6.1,47,47,0,0,47,47,15,18,56,0,0,0,0,0,0,,,0,4.8,3.7,4.2,4.2,3.7,3.6,4.2,3.8,4.3,4.3,4.3,3.7,3.7,4.8,4,4.72,-1,1,
-35.1951903051,-59.9276949299,4.89,4.89,0,6,38,38,0,0,38,38,15,18,56,0,0,0,0,0,0,,,0,4.8,3.7,4.2,4.2,3.7,3.6,4.2,3.8,4.3,4.3,4.3,3.7,3.7,4.8,4,4.24,-1,1,
-35.1950683205,-59.9278564869,4.89,4.89,0,5.5,38,38,0,0,38,38,15,19,26,0,0,0,0,0,0,,,0,3.8,3.3,4,4,3.4,4,4,4.1,3.8,6.6,4.1,5.8,4,5.5,4,4.19,-1,1,
-35.1949445657,-59.9280209633,4.89,4.89,0,5.4,38,38,0,0,38,38,15,19,26,0,0,0,0,0,0,,,0,3.8,3.3,4,4,3.4,4,4,4.1,3.8,6.6,4.1,5.8,4,5.5,4,4.17,-1,1,
-35.1948212736,-59.9281854018,4.89,4.89,0,5.5,38,38,0,0,38,38,15,19,56,0,0,0,0,0,0,,,0,3.9,3.9,3.9,3.9,4.1,3.9,3.5,3.9,5.8,3.9,3.3,3.9,3.9,3.3,4,4.12,-1,1,
-35.1946965225,-59.9283502195,4.89,4.89,0,5.5,38,38,0,0,38,38,15,19,56,0,0,0,0,0,0,,,0,3.9,3.9,3.9,3.9,4.1,3.9,3.5,3.9,5.8,3.9,3.3,3.9,3.9,3.3,4,4.08,-1,1,
-35.1945724499,-59.9285147375,4.89,4.89,0,4.9,47,47,0,0,47,47,15,19,56,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.54,-1,1,
-35.1945475783,-59.9285466945,0.2445,0.2445,0,4.8,47,47,0,0,47,47,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.6,-1,1,
-35.1945119055,-59.9285541917,0.2445,0.2445,0,5.3,46.4,46.8,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.77,-1,1,
-35.1944935768,-59.9285452925,0.2445,0.2445,0,5.3,46.4,46.8,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,-1,1,
-35.1944901739,-59.9285427463,0.2445,0.2445,0,5.3,0,0,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,-1,1,
-35.1944684549,-59.9285167659,0.2445,0.2445,0,5.3,0,0,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1944583143,-59.928481358,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1944617257,-59.928443484,0.2445,0.2445,0,5.3,0,0,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.194477009,-59.9284140688,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1945046927,-59.9283932932,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1945547222,-59.9283829367,0.2445,0.2445,0,5.2,0,0,0,0,47,47,15,20,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946113172,-59.9284021203,0.2445,0.2445,0,4.6,0,0,0,0,47,47,15,20,26,0,0,0,0,0,0,,,0,3.8,5.7,4.4,3.8,3.8,3.8,3.8,3.8,3.8,4.4,3.8,6.2,4.4,3.8,4,0,-1,1,
-35.1946424397,-59.928442324,0.2445,0.2445,0,4.8,0,0,0,0,47,47,15,20,56,0,0,0,0,0,0,,,0,3.8,5.7,4.4,3.8,3.8,3.8,3.8,3.8,3.8,4.4,3.8,6.2,4.4,3.8,4,0,-1,1,
-35.194683984,-59.9285018898,0.2445,0.2445,0,4.7,0,0,0,0,47,47,15,20,56,0,0,0,0,0,0,,,0,3.8,5.7,4.4,3.8,3.8,3.8,3.8,3.8,3.8,4.4,3.8,6.2,4.4,3.8,4,0,-1,1,
-35.1947048569,-59.928523535,4.89,0,0,4.6,0,0,0,0,47,47,15,20,56,0,0,0,0,0,0,,,0,3.8,5.7,4.4,3.8,3.8,3.8,3.8,3.8,3.8,4.4,3.8,6.2,4.4,3.8,4,0,-1,1,
-35.1947072305,-59.9285265417,4.89,4.89,0,4.6,0,0,0,0,47,47,15,20,56,0,0,0,0,0,0,,,0,3.8,5.7,4.4,3.8,3.8,3.8,3.8,3.8,3.8,4.4,3.8,6.2,4.4,3.8,4,0,-1,1,
-35.1948388148,-59.928683691,4.89,4.89,0,5.7,38,38,0,0,38,38,15,20,56,0,0,0,0,0,0,,,0,3.8,5.7,4.4,3.8,3.8,3.8,3.8,3.8,3.8,4.4,3.8,6.2,4.4,3.8,4,4.05,-1,1,
-35.1949686989,-59.9288383898,4.89,4.89,0,5.9,38,38,0,0,38,38,15,21,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.17,-1,1,
-35.1950948576,-59.9289898347,0.2445,0.2445,0,4.6,38,38,0,0,38,38,15,21,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.73,-1,1,
-35.1951127196,-59.9290451947,0.2445,0.2445,0,4.6,45.2,44.3,0,0,38,38,15,21,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951513873,-59.9290686087,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,21,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951775241,-59.929061388,0.2445,0.2445,0,5,0,0,0,0,38,38,15,21,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952021057,-59.929038587,0.2445,0.2445,0,5.1,0,0,0,0,38,38,15,21,26,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952148036,-59.9290039341,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1952129691,-59.9289663574,0.2445,0.2445,0,5.2,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951956084,-59.9289303712,0.2445,0.2445,0,5,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1951703155,-59.9289099727,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950854736,-59.9288269729,0.2445,0.2445,0,4.9,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950595991,-59.9287967156,4.89,0,0,4.7,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1950546116,-59.9287906321,4.89,4.89,0,4.8,0,0,0,0,38,38,15,21,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,4,0,-1,1,
-35.1949222738,-59.9286377317,4.89,4.89,0,5.9,38,38,0,0,38,38,15,22,27,0,0,0,0,0,0,,,0,4.3,4.3,4.7,3.8,3.7,5,4.9,4.3,4.3,6.8,4.3,4.3,3.8,4.7,4,4.29,-1,1,
-35.1947907806,-59.928479938,4.89,4.89,0,5.9,38,38,0,0,38,38,15,22,27,0,0,0,0,0,0,,,0,4.3,4.3,4.7,3.8,3.7,5,4.9,4.3,4.3,6.8,4.3,4.3,3.8,4.7,4,4.32,-1,1,
-35.1946675256,-59.9283321792,0.2445,0.2445,0,4.8,39.2,38.6,0,0,47,47,15,22,27,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.17,-1,1,
-35.1946136465,-59.9282837493,0.2445,0.2445,0,4.8,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946110099,-59.928270303,0.2445,0.2445,0,5,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946124815,-59.9282381821,0.2445,0.2445,0,5.2,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946295414,-59.928202659,0.2445,0.2445,0,5.2,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
-35.1946525938,-59.9281848841,0.2445,0.2445,0,4.9,0,0,0,0,47,47,15,22,57,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,
